kode_barang,kode_barcode,kode_barcode_2,kode_barcode_3,nama,kategori,sub_kategori,supplier,tanggal_beli,isi,isi_satuan_3,satuan_1,satuan_2,satuan_3,toko,gudang,hpp,harga_toko_1,harga_toko_2,harga_toko_3,harga_partai_1,harga_partai_2,harga_partai_3,harga_cabang_1,harga_cabang_2,harga_cabang_3,lokasi,ukuran,warna,nama_2,nama_3,stok_min,stok_max,total_stock,total_sales,profit_margin,low_stock_flag,fast_moving_flag,margin_category
I0011,9311931014143,,,IC COFFEEMIX JAHE 25GRX5S,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,24,1,PACKs,Unknown,Unknown,0,0,5368.0,5700,,,,,,,,,Unknown,Unknown,Unknown,,,48,0,0,19.0,0.0582,True,False,Low
I0013,9311931184082,,,IC COFFEMIX 20GRX15S,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,36,1,PCs,Unknown,Unknown,0,0,13068.0,13800,,,,,,,,,Unknown,Unknown,Unknown,,,36,0,0,36.0,0.053,True,False,Low
I0014,9311931184075,,,IC COFFEMIX 30S BAG 20GX30X12,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,12,1,PACKs,Unknown,Unknown,0,0,25278.0,26600,,,,,,,,,Unknown,Unknown,Unknown,,,24,0,0,53.0,0.0497,True,True,Low
I0012,9311931184037,,,IC COFFEMIX 5X20G BOX,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,60,1,PCs,Unknown,Unknown,0,0,4488.0,4800,,,,,,,,,Unknown,Unknown,Unknown,,,120,0,0,47.0,0.065,True,True,Low
I0320,9311931044140,,,IC COFFEMIX JAHE 750GR,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,12,1,PACKs,Unknown,Unknown,0,0,31108.0,32700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0487,True,True,Low
I0319,9311931044157,,,IC COFFFEMIX GINSENG 30SX20G,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,12,1,BUNGKUS,Unknown,Unknown,0,0,56078.0,58900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,49.0,0.0479,True,True,Low
I0316,9311931182026,,,IC FINE BLAND BTL 50G,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,8525.0,9000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,12.0,0.0528,True,False,Low
I0015,9311931182064,,,IC FINE BLEND 100G BOTOL,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,15829.0,16700,,,,,,,,,Unknown,Unknown,Unknown,,,24,0,0,27.0,0.0522,True,False,Low
I0017,9311931180237,,,IC GINSENG CEREAL 30S BAG,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,5,1,PACKs,Unknown,Unknown,0,0,39083.0,41200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,21.0,0.0514,True,False,Low
I0018,9311931180138,,,IC GINSENG CEREAL 5S BOX,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,24,1,PCs,Unknown,Unknown,0,0,7084.0,7500,,,,,,,,,Unknown,Unknown,Unknown,,,48,0,0,39.0,0.0555,True,False,Low
I0019,9311931014136,,,IC ICE COFFEEMIX STRAWB 125GR,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,6,1,PACKs,Unknown,Unknown,0,0,6204.0,6600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.06,True,True,Low
I0025,9311931183023,,,IC MAX CREAMER 200G BTL,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,12881.0,13600,,,,,,,,,Unknown,Unknown,Unknown,,,24,0,0,20.0,0.0529,True,False,Low
I0026,9311931183016,,,IC MAX CREAMER 280G,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,1,1,KARTON,Unknown,Unknown,0,0,14718.0,15400,,,,,,,,,Unknown,Unknown,Unknown,,,24,0,0,13.0,0.0443,True,False,Low
I0027,9311931183160,,,IC MAX CREAMER 500G REF,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,1,1,KARTON,Unknown,Unknown,0,0,19228.0,20200,,,,,,,,,Unknown,Unknown,Unknown,,,48,0,0,41.0,0.0481,True,False,Low
I0024,9311931183191,,,IC MAX-CREAM 450G,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,1,1,KARTON,Unknown,Unknown,0,0,23804.0,24900,,,,,,,,,Unknown,Unknown,Unknown,,,24,0,0,45.0,0.044,True,False,Low
I0318,9311931182361,,,IC ORIGINAL BLEND 100G BOTOL,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,20768.0,21800,,,,,,,,,Unknown,Unknown,Unknown,,,24,0,0,50.0,0.0473,True,True,Low
I0029,9311931182378,,,IC ORIGINAL BLEND 200G BOTOL,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,12,1,PCs,Unknown,Unknown,0,0,40678.0,42800,,,,,,,,,Unknown,Unknown,Unknown,,,24,0,0,51.0,0.0496,True,True,Low
I0031,9311931182354,,,IC ORIGINAL BLEND 50G BOTOL,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,10384.0,10900,,,,,,,,,Unknown,Unknown,Unknown,,,24,0,0,36.0,0.0473,True,False,Low
I0321,9311931188011,,,IC SPECIAL SET 150G,TEH & KOPI,Unknown,"BINTANG LIMA, P",1899-12-30,12,1,PACKs,Unknown,Unknown,0,0,12243.0,12900,,,,,,,,,Unknown,Unknown,Unknown,,,24,0,0,2.0,0.0509,True,False,Low
I1099,8998288080512,,,ICE BON BON SKIM CKLT 80GX5S,MINUMAN,Unknown,SANTRI JAYA.CV,1899-12-30,24,1,PCs,Unknown,Unknown,0,0,6100.0,6600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,21.0,0.0758,True,False,Low
I1097,8998288100340,,,ICE BON BON SKIM MILK 80GX5S,MINUMAN,Unknown,SANTRI JAYA.CV,1899-12-30,24,1,PCs,Unknown,Unknown,0,0,6100.0,6500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,28.0,0.0615,True,False,Low
I0044,8888919123261,,,ICE COOL 300ML BIRDS NEST,MINUMAN,Unknown,SRIJAYA RAYA PE,1899-12-30,24,1,KALENG,Unknown,Unknown,0,0,0.45,3400,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,24.0,0.9999,True,False,High
I0049,8888919123193,,,ICE COOL 300ML GRASS JELLY,MINUMAN,Unknown,PT.YAFINDO  MIT,1899-12-30,24,1,KALENG,Unknown,Unknown,0,0,0.33,2800,,,,,,,,,Unknown,Unknown,Unknown,,,48,0,0,63.0,0.9999,True,True,High
I0059,8888919123520,,,ICE COOL 300ML SOYA MILK,MINUMAN,Unknown,SRIJAYA RAYA PE,1899-12-30,24,1,KALENG,Unknown,Unknown,0,0,0.31,3000,,,,,,,,,Unknown,Unknown,Unknown,,,48,0,0,39.0,0.9999,True,False,High
I0061,8888919123001,,,ICE COOL 300ML YOUNG COCONUT,MINUMAN,Unknown,SRIJAYA RAYA PE,1899-12-30,24,1,KALENG,Unknown,Unknown,0,0,4083.33,4500,,,,,,,,,Unknown,Unknown,Unknown,,,48,0,0,43.0,0.0926,True,False,Low
I1082,8992696421608,,,IDEAL 17G,SUSU,Unknown,PD BINTANG BARU,1899-12-30,10,1,PACKs,Unknown,Unknown,0,0,727.3,1000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,23.0,0.2727,True,False,High
I1081,8992696421622,,,IDEAL COKLAT 17G,SUSU,Unknown,PD BINTANG BARU,1899-12-30,20,1,PACKs,Unknown,Unknown,0,0,727.5,1000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.2725,True,True,High
I1059,8992696419322,,,IDEAL SUSU BIB 400GR,SUSU,Unknown,PD BINTANG BARU,1899-12-30,24,1,PCs,Unknown,Unknown,0,0,17067.0,17600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0303,True,True,Low
I1060,8992696419346,,,IDEAL SUSU BIB 400GR CKLT,SUSU,Unknown,PD BINTANG BARU,1899-12-30,24,1,PCs,Unknown,Unknown,0,0,17067.04,17600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,36.0,0.0303,True,False,Low
I1093,8992696424128,,,IDEAL VANILA 20G,MINUMAN,Unknown,PD BINTANG BARU,1899-12-30,36,1,PACKs,Unknown,Unknown,0,0,947.0,1000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,33.0,0.053,True,False,Low
I1040,89686380040,,,IDF  BUMBU KALDU SPECIAL  250G AYAM,SUSU,Unknown,INDOMARCO,1899-12-30,10,1,PACKs,Unknown,Unknown,0,0,3954.5,4200,,,,,,,,,Unknown,Unknown,Unknown,,,10,0,0,40.0,0.0585,True,False,Low
I1041,89686380095,,,IDF  BUMBU KALDU SPECIAL  250G SAPI,SUSU,Unknown,INDOMARCO,1899-12-30,10,1,PACKs,Unknown,Unknown,0,0,3954.5,4200,,,,,,,,,Unknown,Unknown,Unknown,,,10,0,0,34.0,0.0585,True,False,Low
I0169,89686440089,,,IDF BUMBU 50G GULAI,BUMBU,Unknown,INDOMARCO,1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,3000.0,3300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,30.0,0.0909,True,False,Low
I0158,89686441581,,,IDF BUMBU 50G NASI GORENG PEDAS,BUMBU,Unknown,INDOMARCO,1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,3000.0,3400,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,46.0,0.1176,True,True,Medium
I0159,89686440188,,,IDF BUMBU 50G NASI GR MILD,BUMBU,Unknown,INDOMARCO,1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,3181.79,3400,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0642,True,True,Low
I0162,89686440287,,,IDF BUMBU 50G OPOR AYM,BUMBU,Unknown,INDOMARCO,1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,3000.0,3300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0909,True,True,Low
I0164,89686440386,,,IDF BUMBU 50G RAWON,BUMBU,Unknown,INDOMARCO,1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,3181.79,3500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,34.0,0.0909,True,False,Low
I0167,89686440430,,,IDF BUMBU 50G RENDANG,BUMBU,Unknown,INDOMARCO,1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,3000.0,3300,,,,,,,,,Unknown,Unknown,Unknown,,,24,0,0,33.0,0.0909,True,False,Low
I0165,89686440485,,,IDF BUMBU 50G SAMBAL GR ATI,BUMBU,Unknown,INDOMARCO,1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,3000.0,3300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,32.0,0.0909,True,False,Low
I0166,89686440584,,,IDF BUMBU 50G SOTO AYAM,BUMBU,Unknown,INDOMARCO,1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,3000.0,3300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,22.0,0.0909,True,False,Low
I0172,89686440133,,,IDF BUMBU KARE 50 GR,BUMBU,Unknown,INDOMARCO,1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,3000.0,3300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,34.0,0.0909,True,False,Low
I0930,89686385618,,,IDF BUMBU KENTANG GRG KEJU,BUMBU,Unknown,INDOMARCO,1899-12-30,48,1,BUNGKUS,Unknown,Unknown,0,0,2440.0,2700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,33.0,0.0963,True,False,Low
I0537,89686380262,,,IDF BUMBU KLD AYAM 100G,BUMBU,Unknown,INDOMARCO,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,5341.0,5700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,35.0,0.063,True,False,Low
I0538,89686380361,,,IDF BUMBU KLD SAPI 100G,BUMBU,Unknown,INDOMARCO,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,5341.0,5700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,26.0,0.063,True,False,Low
I1020,1089686386066,,,IDF BUMBU RACIK AYAM G 24BKS@26G,BUMBU,Unknown,INDOMARCO,1899-12-30,10,1,BOTOL,Unknown,Unknown,0,0,981.8,1100,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,27.0,0.1075,True,False,Medium
I0927,89686386011,,,IDF BUMBU RACIK NASI GRG,BUMBU,Unknown,INDOMARCO,1899-12-30,24,1,PCs,Unknown,Unknown,0,0,1181.79,1300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,40.0,0.0909,True,False,Low
I0985,89686386110,,,IDF BUMBU RACIK SAYUR ASEM 33GR,MINYAK GORENG,Unknown,INDOMARCO,1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,1136.0,1300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,28.0,0.1262,True,False,Medium
I0928,89686386219,,,IDF BUMBU RACIK TUMIS,BUMBU,Unknown,INDOMARCO,1899-12-30,24,1,PCs,Unknown,Unknown,0,0,1181.79,1300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,32.0,0.0909,True,False,Low
I0800,89686380378,,,IDF KALDU 9GX12S SAPI,BUMBU,Unknown,INDOMARCO,1899-12-30,10,1,PACKs,Unknown,Unknown,0,0,2574.5,2800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,32.0,0.0805,True,False,Low
I0641,89686420623,,,IDF KCP MANIS SACHET 20S,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,16,1,PACKs,Unknown,Unknown,0,0,2906.25,3200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,9.0,0.0918,True,False,Low
I0177,89686420333,,,IDF KECAP 140ML ASIN,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,48,1,BOTOL,Unknown,Unknown,0,0,2090.92,2300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,27.0,0.0909,True,False,Low
I0178,89686420036,,,IDF KECAP 140ML MANIS,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,48,1,BOTOL,Unknown,Unknown,0,0,3709.08,4200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,19.0,0.1169,True,False,Medium
I0180,89686420029,,,IDF KECAP 275ML MANIS,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,7775.16,8200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,32.0,0.0518,True,False,Low
I0186,89686420678,,,IDF KECAP 600ML MANIS REFILL,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,12,1,PACKs,Unknown,Unknown,0,0,13445.41,14200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,39.0,0.0531,True,False,Low
I0185,89686420371,,,IDF KECAP 625ML ASIN BOTOL,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,8045.42,8500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0535,True,True,Low
I0184,89686420074,,,IDF KECAP 625ML MANIS,KECAP & SAUCE,Unknown,"INDOSINMA JAYA,",1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,13909.0,10900,,,,,,,,,Unknown,Unknown,Unknown,,,48,0,0,27.0,-0.2761,True,False,Negative
I1029,89686385564,,,IDF KENTANG GRG BBQ 25G,BUMBU,Unknown,INDOMARCO,1899-12-30,48,1,PCs,Unknown,Unknown,0,0,2443.97,2700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,43.0,0.0948,True,False,Low
I0190,89686401011,,,IDF SAMBAL 140ML BANGKOK,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,48,1,BOTOL,Unknown,Unknown,0,0,3782.5,4200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,49.0,0.0994,True,True,Low
I0191,89686400816,,,IDF SAMBAL 140ML EXTRA PEDAS,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,48,1,BOTOL,Unknown,Unknown,0,0,3380.66,3700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,40.0,0.0863,True,False,Low
I0192,89686400229,,,IDF SAMBAL 140ML LAMPUNG,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,48,1,BOTOL,Unknown,Unknown,0,0,3380.66,3700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,7.0,0.0863,True,False,Low
I0194,89686400427,,,IDF SAMBAL 140ML PEDAS,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,48,1,BOTOL,Unknown,Unknown,0,0,3380.66,3600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,27.0,0.0609,True,False,Low
I0195,89686400526,,,IDF SAMBAL 140ML PEDAS MANIS,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,48,1,BOTOL,Unknown,Unknown,0,0,3380.66,3500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,24.0,0.0341,True,False,Low
I0196,89686400724,,,IDF SAMBAL 140ML SEAFOOD,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,48,1,BOTOL,Unknown,Unknown,0,0,3295.43,3500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,12.0,0.0584,True,False,Low
I1072,89686400359,,,IDF SAMBAL 275ML PEDAS,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,6104.83,6500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,41.0,0.0608,True,False,Low
I0198,89686401066,,,IDF SAMBAL 340ML BANGKOK ASAM MNS,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,9272.7,9800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,21.0,0.0538,True,False,Low
I0199,89686400861,,,IDF SAMBAL 340ML EXTRA PEDAS,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,8060.58,8500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,18.0,0.0517,True,False,Low
I0201,89686400267,,,IDF SAMBAL 340ML LAMPUNG,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,7272.7,7700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,35.0,0.0555,True,False,Low
I0203,89686400465,,,IDF SAMBAL 340ML PEDAS,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,7454.54,7700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,13.0,0.0319,True,False,Low
I0204,89686400564,,,IDF SAMBAL 340ML PEDAS MANIS,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,8060.58,8500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,49.0,0.0517,True,True,Low
I0205,89686400762,,,IDF SAMBAL 340ML SEAFOOD,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,7272.7,7700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,36.0,0.0555,True,False,Low
S5325,89686400397,,,IDF SAMBAL PEDAS SACHET 24S,KECAP & SAUCE,Unknown,"INDOSINMA JAYA,",1899-12-30,21,1,PACKs,Unknown,Unknown,0,0,3338.71,3800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,47.0,0.1214,True,True,Medium
I1075,89686401745,,,IDF SAMBAL TOMAT 275ML,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,5563.62,5900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,27.0,0.057,True,False,Low
I0207,89686401721,,,IDF SAUS TOMAT 140ML,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,48,1,BOTOL,Unknown,Unknown,0,0,3280.39,3600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,48.0,0.0888,True,True,Low
I0890,89686401776,,,IDF SAUS TOMAT SACHET 25S,KECAP & SAUCE,Unknown,"INDOSINMA JAYA,",1899-12-30,20,1,PACKs,Unknown,Unknown,0,0,3931.8,4200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,19.0,0.0639,True,False,Low
I0323,89686834154,,,IDF SIRUP 650ML FRAMBOZEN,MINUMAN,Unknown,INDOMARCO,1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,10832.83,11600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,21.0,0.0661,True,False,Low
I0322,89686834109,,,IDF SYRUP 650ML COCOPANDAN,MINUMAN,Unknown,INDOMARCO,1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,11895.41,12500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,44.0,0.0484,True,False,Low
I1064,89686834307,,,IDF SYRUP 650ML LYCHEEE,MINUMAN,Unknown,INDOMARCO,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,8231.83,8700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,0.0,0.0538,True,False,Low
I1063,89686834253,,,IDF SYRUP 650ML MELON,MINUMAN,Unknown,INDOMARCO,1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,11895.41,12500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,15.0,0.0484,True,False,Low
I0325,89686834055,,,IDF SYRUP 650ML ORANGE,MINUMAN,Unknown,INDOMARCO,1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,7119.0,7800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,49.0,0.0873,True,True,Low
I0208,89686401769,,,IDF TOMAT 340ML,KECAP & SAUCE,Unknown,INDOMARCO,1899-12-30,24,1,BOTOL,Unknown,Unknown,0,0,7272.7,7700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,17.0,0.0555,True,False,Low
I0970,8991003042024,,,IKADRYL SIRUP APEL OBAT BATUK 60ML,OBATAN,Unknown,"DOS NI ROHA, PT",1899-12-30,3,1,PCs,Unknown,Unknown,0,0,7300.0,8200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,20.0,0.1098,True,False,Medium
I1074,8991003042031,,,IKADRYLY SYRUP 100ML,KECAP & SAUCE,Unknown,"DOS NI ROHA, PT",1899-12-30,3,1,BOTOL,Unknown,Unknown,0,0,11000.0,12200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,20.0,0.0984,True,False,Low
I0969,8997016080015,,,IKI JELLY  INCH MAMBO JUICE INCH,MINUMAN,Unknown,"MAKP, PT",1899-12-30,12,1,KALENG,Unknown,Unknown,0,0,3250.0,3600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,16.0,0.0972,True,False,Low
I1050,8991906201245,,,IN MILD,ROKOK,Unknown,ANGUANG,1899-12-30,1,1,KARTON,Unknown,Unknown,0,0,6800.0,7500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,32.0,0.0933,True,False,Low
I1051,8991906251240,,,IN MILD 1SLOP,ROKOK,Unknown,ANGUANG,1899-12-30,1,1,KARTON,Unknown,Unknown,0,0,69000.0,70000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0143,True,True,Low
I1102,9556242888421,,,IN-COMIX GINGER TEA 18GX20S,KOSMETIK,Unknown,CV.JAYA RAYA,1899-12-30,20,1,PCs,Unknown,Unknown,0,0,23200.0,24400,,,,,,,,,Unknown,Unknown,Unknown,,,2,0,0,50.0,0.0492,True,True,Low
I1101,9556242888735,,,IN-COMIX GREEN TEA 18GX20S,KOSMETIK,Unknown,CV.JAYA RAYA,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,25200.0,26500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,20.0,0.0491,True,False,Low
I1100,9556242888681,,,IN-COMIX LONGAN TEA 18GX20S,KOSMETIK,Unknown,CV.JAYA RAYA,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,24000.0,25300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,21.0,0.0514,True,False,Low
I0556,8992726965362,,,INACO 1KG SELASIH STRAWB,MINUMAN,Unknown,NATURAL ALTOVIR,1899-12-30,12,1,BUNGKUS,Unknown,Unknown,0,0,10938.0,11500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,22.0,0.0489,True,False,Low
I0273,8992726938199,,,INACO JELLY 15CUP,MANISAN,Unknown,NATURAL ALTOVIR,1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,5472.0,5900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,32.0,0.0725,True,False,Low
I0274,8992726939028,,,INACO JELLY 25CUP,MINUMAN,Unknown,NATURAL ALTOVIR,1899-12-30,12,1,BUNGKUS,Unknown,Unknown,0,0,9118.0,9600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,36.0,0.0502,True,False,Low
I0277,8992726939509,,,INACO JELLY 50S/775G BOX HANDLE,MANISAN,Unknown,NATURAL ALTOVIR,1899-12-30,8,1,BUNGKUS,Unknown,Unknown,0,0,19750.0,20800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,12.0,0.0505,True,False,Low
I0276,8992726938298,,,INACO JELLY 5CUP,MINUMAN,Unknown,NATURAL ALTOVIR,1899-12-30,72,1,PCs,Unknown,Unknown,0,0,1650.0,2000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,48.0,0.175,True,True,Medium
I0278,8992726964976,,,INACO JELLY 600G BAG 40 TAS,MANISAN,Unknown,NATURAL ALTOVIR,1899-12-30,12,1,BUNGKUS,Unknown,Unknown,0,0,18850.0,19800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,19.0,0.048,True,False,Low
I0286,8992726953604,,,INACO NATA DE COCO 360G COCOPDN,MANISAN,Unknown,NATURAL ALTOVIR,1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,5093.0,5600,,,,,,,,,Unknown,Unknown,Unknown,,,48,0,0,13.0,0.0905,True,False,Low
I0287,8992726938366,,,INACO NATA DE COCO 360G LECI,MANISAN,Unknown,NATURAL ALTOVIR,1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,5093.0,5600,,,,,,,,,Unknown,Unknown,Unknown,,,48,0,0,27.0,0.0905,True,False,Low
I0288,8992726938861,,,INACO NATA DE COCO 360G MANGGA,MINUMAN,Unknown,NATURAL ALTOVIR,1899-12-30,24,1,PACKs,Unknown,Unknown,0,0,4550.0,4900,,,,,,,,,Unknown,Unknown,Unknown,,,48,0,0,35.0,0.0714,True,False,Low
I0289,8992726938762,,,INACO NATA DE COCO 360G STRAW,MANISAN,Unknown,NATURAL ALTOVIR,1899-12-30,24,1,BUNGKUS,Unknown,Unknown,0,0,5093.0,5500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,25.0,0.074,True,False,Low
