transaction_id,tanggal,kode_barang,nama_produk,kategori,supplier,qty,harga_jual,hpp,total,profit,tahun,bulan,hari
36693,2025-10-14 21:19:48.827674,C0266,CALCIMEX VITALIZE 600G BOX,SUSU,0,10,0,0.0,0,0.0,2025,10,14
36694,2026-03-22 21:19:48.829056,K2793,KENANGA BODY COLOCNE 100ML,KOSMETIK,0,1,0,0.0,0,0.0,2026,3,22
36695,2025-11-16 21:19:48.830478,K1783,BOX LISTY M MC-32 LS(S.A),ALAT RUMAH TANGGA,0,9,0,0.0,0,0.0,2025,11,16
36696,2025-09-15 21:19:48.831869,P4520,PUCELLE DEO INTENSE FRESH 50ML,SUSU,"TANESIA, PT",10,8800,7916.66,88000,8833.400000000001,2025,9,15
36697,2025-05-30 21:19:48.834301,K0863,KOPI BBK K.PESIAR 250GR,TEH & KOPI,ARTA SAWANG KUN,8,7900,7550.0,63200,2800.0,2025,5,30
36698,2026-03-23 21:19:48.835767,N1518,NEOSANMAG FAST 1S,OBATAN,"BINTANG LIMA, P",6,2500,1806.25,15000,4162.5,2026,3,23
36699,2025-05-23 21:19:48.837153,K1887,KINOS NINI STICK 40G PANDAN,SNACK,0,8,0,0.0,0,0.0,2025,5,23
36700,2025-08-10 21:19:48.838547,S6915,SPON CUCI PIRING 6S,STATIONERY,GAJAH MADA,2,8500,7500.0,17000,2000.0,2025,8,10
36701,2025-12-25 21:19:48.839923,K2525,K- DURIAN BISC.MINI 120GR,BISKUIT,0,1,0,0.0,0,0.0,2025,12,25
36702,2025-10-16 21:19:48.841379,T0798,TWISTIES BBQ CURRY 80GR,SNACK,0,2,0,0.0,0,0.0,2025,10,16
36703,2026-04-08 21:19:48.842767,S2464,STS SPRAY COL 100ML TWIST,PARFUM,MESTIKA BATAM S,1,12200,11000.0,12200,1200.0,2026,4,8
36704,2025-06-10 21:19:48.844147,F1310,FF HI LO STRW 250ML,SLAI/JAM,"HANSEL DNP, PT",5,3200,2814.0,16000,1930.0,2025,6,10
36705,2025-10-01 21:19:48.845516,A1685,AULIA MOIST LOT 150ML TENDEX,KOSMETIK,0,10,0,0.0,0,0.0,2025,10,1
36706,2025-09-30 21:19:48.846893,R0667,RIVERA CLM 100ML LEMON,KOSMETIK,0,8,0,0.0,0,0.0,2025,9,30
36707,2025-11-05 21:19:48.848292,A0776,APO(1351P) WF MINIBAR 80S SUSU,BISKUIT,0,4,0,0.0,0,0.0,2025,11,5
36708,2025-09-04 21:19:48.849734,S7388,SOFTENER 1X BLS 900G BLUE,PARFUM,CITRA UTAMA DIS,6,18900,18643.0,113400,1542.0,2025,9,4
36709,2025-09-27 21:19:48.851199,M2139,MARCK VENUS ACTIVE 3 25G,KOSMETIK,0,6,0,0.0,0,0.0,2025,9,27
36710,2025-09-06 21:19:48.852591,D0431,DETTOL B.WASH 250ML REFIL FRESH,SABUN & SAMPHOO,"BINTANG LIMA, P",4,13000,12340.0,52000,2640.0,2025,9,6
36711,2025-07-20 21:19:48.853960,B3299,BIGTA HONEY STAR 120G,MAKANAN PAGI,0,3,0,0.0,0,0.0,2025,7,20
36712,2026-03-11 21:19:48.855336,P4393,PONS FLAWLESS WHITE DWFF 100ML,OBATAN,PRIMA RINTIS SE,3,28700,27300.0,86100,4200.0,2026,3,11
36713,2026-03-20 21:19:48.856707,B3378,BIORE B.FOAM 250ML LIVELY FRESH,SABUN & SAMPHOO,LESTARI MANDIRI,1,8000,7636.0,8000,364.0,2026,3,20
36714,2025-09-15 21:19:48.858085,B1162,SPIDOL SNOWMAN W/B HITAM,STATIONERY,ABAD DUA SATU M,9,6000,5000.0,54000,9000.0,2025,9,15
36715,2026-05-05 21:19:48.859463,M3266,MATRIX FANCY BOX PS-8 L/S,ALAT RUMAH TANGGA,0,4,0,0.0,0,0.0,2026,5,5
36716,2025-10-31 21:19:48.860943,G0362,GATSBY ROLL-ON 50ML UNSCENTED,PARFUM,"TANESIA, PT",1,8300,7500.0,8300,800.0,2025,10,31
36717,2025-05-31 21:19:48.862331,C1006,CHITATO 75G SAPI PG,SNACK,ALAM JAYA WIRAS,5,7100,6681.0,35500,2095.0,2025,5,31
36718,2025-10-14 21:19:48.863720,B0157,BAGUS SHOE POLISH PREM 40G BROWN,STATIONERY,"MAHA NAGA, TK",8,5300,4895.83,42400,3233.3600000000006,2025,10,14
36719,2025-10-17 21:19:48.865183,N0399,JEPITAN BAJU 058 NGT,ALAT RUMAH TANGGA,0,6,0,0.0,0,0.0,2025,10,17
36720,2025-08-19 21:19:48.866584,S6994,S.AYU BDK PDT K.P,KOSMETIK,"SUMBER SARI,CV",6,14500,13649.0,87000,5106.0,2025,8,19
36721,2026-02-11 21:19:48.867958,E1208,EMBER+TTP (8C57MGT),ALAT RUMAH TANGGA,0,7,0,0.0,0,0.0,2026,2,11
36722,2026-04-01 21:19:48.869348,L2393,LOR TOTAL 80ML SHMPO,SABUN & SAMPHOO,"BINTANG LIMA, P",6,8900,8470.0,53400,2580.0,2026,4,1
36723,2025-06-26 21:19:48.870729,M2869,MODERN JUICE 500ML ORANGE,MINUMAN,0,1,0,0.0,0,0.0,2025,6,26
36724,2025-07-19 21:19:48.872108,B2108,BISKUAT ENERGI 49.5GR PACK COKLAT,BISKUIT,PRIMA RINTIS SE,5,16500,15840.0,82500,3300.0,2025,7,19
36725,2026-03-18 21:19:48.873470,C3065,CARE FRES LEMON/ORG,KOSMETIK,0,9,0,0.0,0,0.0,2026,3,18
36726,2026-03-21 21:19:48.874843,K2766,KAPAS MANDASARI SUPER 75G,KAPAS,0,7,0,0.0,0,0.0,2026,3,21
36727,2025-12-20 21:19:48.876200,D2415,DIRECTOR FANCY FACE,BISKUIT,JAYA PUTRA SAWA,3,4000,2375.0,12000,4875.0,2025,12,20
36728,2026-04-27 21:19:48.877573,P3206,PANTENE SHP 400ML SUN RESCUE,SABUN & SAMPHOO,0,10,0,0.0,0,0.0,2026,4,27
36729,2026-03-19 21:19:48.878947,B4493,BUKU KWARTO 200LB VISION,STATIONERY,GAJAH MADA,2,12500,11000.0,25000,3000.0,2026,3,19
36730,2025-11-21 21:19:48.880435,P1128,PORCELAIN CLEANER 800ML BIRU,DETERGEN,CITRA UTAMA DIS,7,8800,8343.0,61600,3199.0,2025,11,21
36731,2025-06-10 21:19:48.881856,S2993,SWALLOW S-113 NAPHT 300GR,TANDAS,"MAHA NAGA, TK",2,10000,9600.0,20000,800.0,2025,6,10
36732,2026-03-10 21:19:48.883235,T2164,TMP SENDOK PLS TUTUP (1555JMP),ALAT RUMAH TANGGA,0,3,0,0.0,0,0.0,2026,3,10
36733,2025-06-03 21:19:48.884603,M2010,M.P B.LOTION 135ML CHRYSANT,PARFUM,0,6,0,0.0,0,0.0,2025,6,3
36734,2025-06-27 21:19:48.885992,W0107,WEE WEE DRY MINI S.16,PAMPERS,0,8,0,0.0,0,0.0,2025,6,27
36735,2025-09-13 21:19:48.887361,U0051,ULTRA MILK 125ML MIMI STRAWB,MINUMAN,PT.MULTIBOGA AR,7,2200,1835.0,15400,2555.0,2025,9,13
36736,2026-04-22 21:19:48.888731,N1776,NIVEA BL REVITALIZING 100ML,BUMBU,COLAMAS INDAH S,2,7700,6939.0,15400,1522.0,2026,4,22
36737,2026-04-14 21:19:48.890134,C2623,CALCULATOR CASIO FX-570W,STATIONERY,0,8,0,0.0,0,0.0,2026,4,14
36738,2026-03-23 21:19:48.891527,W0853,WALLS TRIPLE FRUIT 350ML,ES,BENTORO ADISAND,7,20000,15200.0,140000,33600.0,2026,3,23
36739,2025-11-10 21:19:48.892897,G0906,GOOD HAIR GEL MERAH 115GR,KOSMETIK,0,1,0,0.0,0,0.0,2025,11,10
36740,2025-12-09 21:19:48.894262,C3964,CAMAY NATURAL 125G,SABUN & SAMPHOO,"SUMBER SARI,CV",1,3200,2950.0,3200,250.0,2025,12,9
36741,2025-09-17 21:19:48.895632,J1120,JAHE WANGI BESAR 20S KOPI,MINUMAN,"BINTANG LIMA, P",8,21200,20150.0,169600,8400.0,2025,9,17
36742,2025-07-19 21:19:48.897283,P3873,PANTENE SHP H.SCLAP 200ML BD 90ML,SABUN & SAMPHOO,0,6,0,0.0,0,0.0,2025,7,19
36743,2026-04-02 21:19:48.898683,S1131,SESIBON SARDIN 155G,MAKANAN KALENG,0,1,0,0.0,0,0.0,2026,4,2
36744,2025-11-26 21:19:48.900461,S7307,SARI GANDUM 290G,BISKUIT,COLAMAS INDAH S,10,7200,6600.0,72000,6000.0,2025,11,26
36745,2025-12-30 21:19:48.901862,N1087,NUTRI SARI 250GR BOX LECI,MINUMAN,NATURAL ALTOVIR,5,15300,14300.0,76500,5000.0,2025,12,30
36746,2025-12-31 21:19:48.903252,B1426,BIKA ROASTED CHICKEN 16G3012,SNACK,0,2,0,0.0,0,0.0,2025,12,31
36747,2026-01-14 21:19:48.904621,N1664,NARAYA MILK DAY 390G,PAMPERS,"INDOSINMA JAYA,",4,5500,5250.0,22000,1000.0,2026,1,14
36748,2025-05-26 21:19:48.906007,C2765,COLLINS 600G BUTTER NUT,PERMEN,0,1,0,0.0,0,0.0,2025,5,26
36749,2025-12-03 21:19:48.907394,T0966,TAS PLASTIK NO.306 XIN XIN ( G.M ),STATIONERY,0,10,0,0.0,0,0.0,2025,12,3
36750,2026-01-06 21:19:48.908763,M4373,MASTER GREEN FOUGERE 100ML,PARFUM,PT ANUGRAH PERK,4,11000,10000.0,44000,4000.0,2026,1,6
36751,2025-07-20 21:19:48.910550,K2681,K/K ANTI BACTERIA MM2-BO33,STATIONERY,0,9,0,0.0,0,0.0,2025,7,20
36752,2025-07-28 21:19:48.911950,F0281,FILMA M.G 1LT BOTOL,MINYAK GORENG,"BINTANG LIMA, P",2,13800,13126.0,27600,1348.0,2025,7,28
36753,2025-06-18 21:19:48.913345,P2391,POP ICE 5S DURIAN,MINUMAN,0,7,0,0.0,0,0.0,2025,6,18
36754,2025-07-04 21:19:48.914708,W0820,WING PUTIH 500G,DETERGEN,CITRA UTAMA DIS,1,2000,1700.0,2000,300.0,2025,7,4
36755,2026-02-23 21:19:48.916082,R1664,REXONA SKIN LIGHT 40ML,SABUN & SAMPHOO,PRINTIS PRIBADI,10,17600,16800.0,176000,8000.0,2026,2,23
36756,2026-01-24 21:19:48.917717,T2394,TP KANJI CAP GUNUNG 1KG,DETERGEN,ERA,8,6400,5680.0,51200,5760.0,2026,1,24
36757,2025-05-08 21:19:48.919108,B0967,BIORE BF 100ML PURE MILD,SABUN & SAMPHOO,LESTARI MANDIRI,1,4500,4091.0,4500,409.0,2025,5,8
36758,2025-10-07 21:19:48.920695,R0508,ROYCO 100G RASA ASAM,BUMBU,0,7,0,0.0,0,0.0,2025,10,7
36759,2025-10-11 21:19:48.922074,S7174,SHOCK ANTI SUMBAT 375G,TANDAS,NATURAL ALTOVIR,4,14500,12965.0,58000,6140.0,2025,10,11
36760,2025-12-07 21:19:48.923452,T2664,THERMOS AIR PLASTIK MINI 0.45L,ALAT RUMAH TANGGA,AGS,10,34000,25800.0,340000,82000.0,2025,12,7
36761,2025-12-31 21:19:48.924825,B3260,BENDERA TAHAP 1 400G,SUSU,"HANSEL DNP, PT",6,36800,36363.7,220800,2617.8000000000175,2025,12,31
36762,2025-11-19 21:19:48.926192,C2092,CB COTTON BUD 100S S REGULER,PRODUCT BAYI,MITRA MANDIRI T,4,2600,2310.0,10400,1160.0,2025,11,19
36763,2026-05-01 21:19:48.927569,M2637,M.RATU SHP 160ML BAYAM,SABUN & SAMPHOO,0,7,0,0.0,0,0.0,2026,5,1
36764,2026-03-28 21:19:48.929020,A2522,APUR CAR AQUA,SEMIR SEPATU,"SUMBER SARI,CV",6,22800,21700.0,136800,6600.0,2026,3,28
36765,2026-04-03 21:19:48.930489,K0630,KOEPOE PAPRIKA-CABE 23G,BUMBU,0,2,0,0.0,0,0.0,2026,4,3
36766,2025-10-07 21:19:48.931861,T0076,DELFI TAKE IT 38G MILK BISCUITS,COKELAT,0,6,0,0.0,0,0.0,2025,10,7
36767,2025-10-16 21:19:48.933231,M3699,MAGNOLIA 220ML VANILLA,MINUMAN,0,9,0,0.0,0,0.0,2025,10,16
36768,2025-07-10 21:19:48.934669,M3402,MENTOS C.CHEW 33G ORANGE MINT,PERMEN,0,10,0,0.0,0,0.0,2025,7,10
36769,2025-07-09 21:19:48.936039,J0082,JAMIN 150G COKTAIL CANDY,PERMEN,0,8,0,0.0,0,0.0,2025,7,9
36770,2025-09-07 21:19:48.937406,S5363,SLEEK SOFTENER 4LT PINK,TANDAS,0,4,0,0.0,0,0.0,2025,9,7
36771,2026-02-01 21:19:48.938802,R1121,RDD COBAR 120G FRUIT MINI,COKELAT,0,4,0,0.0,0,0.0,2026,2,1
36772,2026-02-08 21:19:48.940325,R1264,ROMANTIC LOVE RUBBER 003,OBATAN,0,3,0,0.0,0,0.0,2026,2,8
36773,2025-10-28 21:19:48.941762,L0232,LEE BISC 800G R.VACATION,BISKUIT,0,4,0,0.0,0,0.0,2025,10,28
36774,2025-12-26 21:19:48.943134,M4016,MIE ABC AYAM BAWANG 70G,MIE,ANTARIKSA NIAGA,7,6500,6000.0,45500,3500.0,2025,12,26
36775,2025-05-30 21:19:48.945100,S1308,SHINZUI B.LOTION 50ML HANA,KOSMETIK,"SUMBER SARI,CV",4,5400,4968.0,21600,1728.0,2025,5,30
36776,2026-01-06 21:19:48.946670,T0063,TAI HUA PRESRVD SOY BEAN 380GR,KECAP & SAUCE,"INDOSINMA JAYA,",2,11600,11000.0,23200,1200.0,2026,1,6
36777,2026-04-28 21:19:48.948059,A1970,ARTEA HONEY G.TEA 500ML,MINUMAN,0,10,0,0.0,0,0.0,2026,4,28
36778,2025-08-05 21:19:48.949440,P3650,PAMPERS ACTIVE BABY L-38,PAMPERS,"SUMBER SARI,CV",1,87300,84700.0,87300,2600.0,2025,8,5
36779,2026-03-16 21:19:48.950838,C0306,CAMERA DIAPERS CONV M-32,PAMPERS,"INDOSINMA JAYA,",6,34500,36400.0,207000,-11400.0,2026,3,16
36780,2025-11-16 21:19:48.952216,S3296,SALONPAS GEL CAIR  50ML,OBATAN,0,9,0,0.0,0,0.0,2025,11,16
36781,2025-10-26 21:19:48.953607,M1224,BUKU TULIS MRG 38LB,STATIONERY,0,6,2500,0.0,15000,15000.0,2025,10,26
36782,2025-07-26 21:19:48.954977,K2425,K/K MEN BUSINES MB2-E103,STATIONERY,0,10,0,0.0,0,0.0,2025,7,26
36783,2025-11-01 21:19:48.956350,P3896,PREMIER SIGI DELUXE,PASTA & S-GIGI,0,8,0,0.0,0,0.0,2025,11,1
36784,2025-06-11 21:19:48.957730,D1489,DELFI TOP 20GX24S CAPPUCINO,COKELAT,0,3,0,0.0,0,0.0,2025,6,11
36785,2025-10-24 21:19:48.959108,M2073,MALING MANDARIN ORANGE 314,MAKANAN KALENG,0,5,0,0.0,0,0.0,2025,10,24
36786,2025-07-12 21:19:48.960734,P2951,POTATO STICK 10G CHEESE BURGER,SNACK,0,1,0,0.0,0,0.0,2025,7,12
36787,2025-12-10 21:19:48.962129,M2999,MAP BINDER A5 J&J (G.M),STATIONERY,0,1,0,0.0,0,0.0,2025,12,10
36788,2025-10-12 21:19:48.963502,E1612,ENTRASOL ACTIVE 160G VANILA,SUSU,"BINTANG LIMA, P",1,21900,21525.0,21900,375.0,2025,10,12
36789,2025-11-27 21:19:48.964866,T1332,TOPLES KECIL 1263C (JHDY),ALAT RUMAH TANGGA,0,7,0,0.0,0,0.0,2025,11,27
36790,2025-07-04 21:19:48.966235,T0648,TRENZ 105G PISANG KEJU,BISKUIT,PRINTIS PRIBADI,4,4000,3500.0,16000,2000.0,2025,7,4
36791,2025-11-03 21:19:48.967602,W0820,WING PUTIH 500G,DETERGEN,CITRA UTAMA DIS,5,2000,1700.0,10000,1500.0,2025,11,3
36792,2025-08-30 21:19:48.968971,S2949,SUSTAGEN KID 350G COKLAT,SUSU,ENSEVAL PUTERA,8,45500,45000.0,364000,4000.0,2025,8,30
36793,2025-09-17 21:19:48.970477,S0653,SANEX 80ML FACIAL WASH DERMOPR,KOSMETIK,0,7,0,0.0,0,0.0,2025,9,17
36794,2026-01-05 21:19:48.971857,A1646,APO(1799A) CHECKER SUPER,COKELAT,0,6,0,0.0,0,0.0,2026,1,5
36795,2026-04-13 21:19:48.973225,V0573,V.FORMULA 44 27ML CHILD.STRW,OBATAN,0,3,0,0.0,0,0.0,2026,4,13
36796,2026-04-04 21:19:48.974610,S6928,SNEKKU SHOYUE CHIPS ORIGINAL 100G,MAKANAN KALENG,"INDOSINMA JAYA,",2,7000,6650.0,14000,700.0,2026,4,4
36797,2026-04-03 21:19:48.976339,C2186,CELENGAN PAUS+ANAK (S.A),ALAT RUMAH TANGGA,0,8,0,0.0,0,0.0,2026,4,3
36798,2025-05-21 21:19:48.978037,M2427,MIGELAS 32G KARI AYAM,MIE,COLAMAS INDAH S,5,1000,820.83,5000,895.8499999999998,2025,5,21
36799,2025-05-22 21:19:48.979432,P1439,PROMINA BBR TIM DGG+BROKOLY,MAKANAN BAYI,INDOMARCO,6,9200,8812.0,55200,2328.0,2025,5,22
36800,2025-06-06 21:19:48.980893,C4044,CB PWD BLUEBERRI 100G,BUMBU,PT.MULTIBOGA AR,7,4900,4400.0,34300,3500.0,2025,6,6
36801,2025-12-11 21:19:48.982283,E1585,ES PUTER 10S KCG HIJAU,MINUMAN,PT.YAFINDO  MIT,4,2900,2400.0,11600,2000.0,2025,12,11
36802,2025-11-09 21:19:48.983671,E1520,EXTRA JOSS KRIM SODA 6SACH,TEH & KOPI,0,1,0,0.0,0,0.0,2025,11,9
36803,2026-03-12 21:19:48.985043,T2183,TYPE-X CARINEX 7801 (G.M),STATIONERY,0,4,0,0.0,0,0.0,2026,3,12
36804,2026-04-25 21:19:48.986422,D0046,DAIA 100G SENSASI BUNGA,DETERGEN,PT CITRA UTAMA,10,800,850.0,8000,-500.0,2026,4,25
36805,2025-12-22 21:19:48.987795,T1862,TEMPAT TISU SL 627(ANEKA),ALAT RUMAH TANGGA,0,6,0,0.0,0,0.0,2025,12,22
36806,2025-10-07 21:19:48.989172,N1491,NESCAFE CLASSIC ASEAN JAR 50G,MINUMAN,0,10,0,0.0,0,0.0,2025,10,7
36807,2025-11-06 21:19:48.990589,P2550,PURBASARI S.SIRIH 60ML BEAUTY,KOSMETIK,MESTIKA BATAM S,10,5200,4500.0,52000,7000.0,2025,11,6
36808,2026-04-05 21:19:48.992007,K0496,TUDUNG SAJI KRM 2431,ALAT RUMAH TANGGA,0,7,0,0.0,0,0.0,2026,4,5
36809,2025-08-17 21:19:48.993381,M0277,MAESTRO 245 THOUSAND ISLAND,MAKANAN PAGI,"BINTANG LIMA, P",5,13300,12600.0,66500,3500.0,2025,8,17
36810,2025-08-11 21:19:48.994748,D1879,DUNHILL MENTHOL LIGHT SLOP,MINUMAN,ANUGERAH PHARMI,3,118000,116000.0,354000,6000.0,2025,8,11
36811,2026-05-04 21:19:48.996123,U0318,ULTRA MULTI PURPOSE RACK 111,LAIN-LAIN,0,3,0,0.0,0,0.0,2026,5,4
36812,2025-07-27 21:19:48.997491,M3062,MASTER KIDS PASTA GG 50G BATMAN,PASTA & S-GIGI,PT ANUGRAH PERK,7,4600,4150.0,32200,3150.0,2025,7,27
36813,2026-02-05 21:19:48.998867,C1802,CORINA HAIR SPRAY 75ML,KOSMETIK,0,3,0,0.0,0,0.0,2026,2,5
36814,2026-03-08 21:19:49.000361,K1923,KG CHOCO WAY FINGER 33G,BISKUIT,0,6,0,0.0,0,0.0,2026,3,8
36815,2025-12-04 21:19:49.001736,M0276,MAESTRO 240G GOLDEN ITALIAN,MAKANAN PAGI,0,7,0,0.0,0,0.0,2025,12,4
36816,2025-06-01 21:19:49.003109,S1645,SMJ K.PEGEL LINU,OBATAN,0,3,0,0.0,0,0.0,2025,6,1
36817,2026-02-28 21:19:49.004499,P4823,PUTERI SPRAY LIME JASMINE 100ML,PARFUM,"BINTANG LIMA, P",4,14700,13975.0,58800,2900.0,2026,2,28
36818,2025-06-22 21:19:49.005863,M0937,MAMASUKA TP BAKWAN 250G,BUMBU,PT MULTIBOGA  A,9,4400,4125.0,39600,2475.0,2025,6,22
36819,2026-01-04 21:19:49.007463,C3576,CLEAR AD HAIRFALL DEFENSE 360ML,SABUN & SAMPHOO,PRINTIS PRIBADI,10,29600,28700.0,296000,9000.0,2026,1,4
36820,2025-05-23 21:19:49.008858,Y0265,YUPI ROLETTO MIX 18G,MAKANAN,0,4,500,0.0,2000,2000.0,2025,5,23
36821,2026-02-13 21:19:49.010240,K1782,KOCOKAN TELUR 4037GL (S.A),ALAT RUMAH TANGGA,0,5,0,0.0,0,0.0,2026,2,13
36822,2026-03-30 21:19:49.011634,R0572,RIVERA LIPS BLUE 05,KOSMETIK,0,8,0,0.0,0,0.0,2026,3,30
36823,2026-01-26 21:19:49.013006,W0649,WELLA DECORE BLACK,KOSMETIK,0,1,0,0.0,0,0.0,2026,1,26
36824,2026-01-21 21:19:49.014381,J1041,JB BABY BEDTIME 300G,PRODUCT BAYI,MESTIKA BATAM S,5,11400,10890.0,57000,2550.0,2026,1,21
36825,2025-11-02 21:19:49.015758,D0296,DECOLSIN 4S,OBATAN,0,10,0,0.0,0,0.0,2025,11,2
36826,2025-09-08 21:19:49.017144,V0146,VEGETA FAMILY 24S ORANGE,OBATAN,0,2,0,0.0,0,0.0,2025,9,8
36827,2025-10-15 21:19:49.018511,K2186,KLEENEX REFILL 220S 20CMX19CM,TISSUE,0,4,0,0.0,0,0.0,2025,10,15
36828,2025-06-23 21:19:49.019882,M4106,MINUMAN PESTA 1.25L  SARSI,MINUMAN,"INDOSINMA JAYA,",3,5500,4750.0,16500,2250.0,2025,6,23
36829,2025-09-21 21:19:49.021327,H0845,HERS POLYBAG BESAR,PEMBALUT WANITA,0,8,0,0.0,0,0.0,2025,9,21
36830,2026-03-28 21:19:49.022705,L0198,LAVENDA 5S BOX BLUE/MENTHOL,TANDAS,0,10,0,0.0,0,0.0,2026,3,28
36831,2025-08-03 21:19:49.024128,C1895,CLEAR SHP 100ML RENEW,SABUN & SAMPHOO,0,1,0,0.0,0,0.0,2025,8,3
36832,2025-07-20 21:19:49.025499,B4296,BARUS TOILET BAL PTH,TANDAS,PRIMA RINTIS SE,1,6500,6186.0,6500,314.0,2025,7,20
36833,2026-03-22 21:19:49.026880,S6775,SGM 3 VANILA 900G,BUMBU,PT SELATINDO BA,8,49900,52251.0,399200,-18808.0,2026,3,22
36834,2026-04-08 21:19:49.028255,20016,2TANG TEH HITAM CELUP 60 BAG,TEH & KOPI,0,3,0,0.0,0,0.0,2026,4,8
36835,2025-09-14 21:19:49.029626,S5629,SILVER QUEEN CASHEW 5X33G,COKELAT,0,10,0,0.0,0,0.0,2025,9,14
36836,2025-11-17 21:19:49.031016,B0955,BIORE F.F 80G B.WHITE SYS,KOSMETIK,0,6,0,0.0,0,0.0,2025,11,17
36837,2025-11-11 21:19:49.032389,K0075,KALSIO 150G SPORT,PERMEN,0,7,0,0.0,0,0.0,2025,11,11
36838,2025-12-09 21:19:49.033754,G2666,GARNIER LIGHT NATURAL,SABUN & SAMPHOO,"BINTANG LIMA, P",8,26400,25080.0,211200,10560.0,2025,12,9
36839,2025-12-03 21:19:49.035127,P4865,PMN KELAPA PANDAN 120G,SABUN & SAMPHOO,CV.JAYA RAYA,9,7200,6620.0,64800,5220.0,2025,12,3
36840,2025-10-29 21:19:49.036498,C2162,CAMERA C.BUD (GP100) KTK 100S,PRODUCT BAYI,0,6,0,0.0,0,0.0,2025,10,29
36841,2025-08-24 21:19:49.037859,S1209,SGM 4 300G BOX COKLAT,SUSU,PT SELATINDO BA,7,17400,17497.0,121800,-679.0,2025,8,24
36842,2026-01-13 21:19:49.039613,S6776,SGM 3 MADU 900GR,BUMBU,PT SELATINDO BA,2,49900,52251.0,99800,-4702.0,2026,1,13
36843,2025-05-21 21:19:49.041466,S5516,SHINYOKU FOUR SEASON 15W,ALAT LISTRIK,0,6,0,0.0,0,0.0,2025,5,21
36844,2025-09-19 21:19:49.042882,E0322,EQ DRY DIAPERS XL-28,PAMPERS,PT KARYA CITRA,9,42300,41040.0,380700,11340.0,2025,9,19
36845,2025-07-07 21:19:49.044275,M4204,MOLTO TRIKA SPRING PINK 500ML SPRAY,DETERGEN,PRINTIS PRIBADI,10,12500,12100.0,125000,4000.0,2025,7,7
36846,2025-11-12 21:19:49.045732,F1350,FRISKIES KITTEN CHICKEN&FISH 400G,MINUMAN,PD BINTANG BARU,10,19700,18740.91,197000,9590.900000000001,2025,11,12
36847,2025-07-04 21:19:49.047111,C3557,CANNON BALL 12G,SNACK,ARTA BOGA CEMER,4,500,420.0,2000,320.0,2025,7,4
36848,2025-09-24 21:19:49.048517,M0720,MAYA KECAP 150 MANIS SEDANG,KECAP & SAUCE,0,7,0,0.0,0,0.0,2025,9,24
36849,2026-04-11 21:19:49.049960,S0659,SANEX DERMO-SOFT NETRAL 250ML,SABUN & SAMPHOO,0,2,0,0.0,0,0.0,2026,4,11
36850,2025-09-15 21:19:49.051420,K1780,MIE KARE 5S KARI SAPI ISTIMEWA,MIE,0,2,0,0.0,0,0.0,2025,9,15
36851,2025-06-19 21:19:49.052800,C3668,CRACKER POTATO SILANG 108G,STATIONERY,"INDOSINMA JAYA,",10,6500,6000.0,65000,5000.0,2025,6,19
36852,2025-08-21 21:19:49.054173,H0287,HIGHWAY CORNED BEEF 340G,MAKANAN KALENG,0,7,0,0.0,0,0.0,2025,8,21
36853,2025-10-26 21:19:49.055609,D1851,DELFI TOP WHITE CHOCOLATE 13G BOX,SNACK,"SUMBER SARI,CV",6,11800,11242.0,70800,3348.0,2025,10,26
36854,2025-05-24 21:19:49.057090,M2636,M.RATU SHP 160ML TEH HIJAU,SABUN & SAMPHOO,0,2,0,0.0,0,0.0,2025,5,24
36855,2026-04-29 21:19:49.058476,L2042,LSC PICKLED LETTUCE 182GR,MAKANAN,SRIJAYA RAYA PE,6,3500,0.42,21000,20997.48,2026,4,29
36856,2025-10-04 21:19:49.059882,S1212,SGM 4 600G BOX VANILA,SUSU,GOLDEN STAR,3,31800,32891.0,95400,-3273.0,2025,10,4
36857,2025-10-04 21:19:49.061288,E0226,ENERGIZER E91BP4/AA4,STATIONERY,0,2,0,0.0,0,0.0,2025,10,4
36858,2025-06-24 21:19:49.062655,H0290,HIGHWAY 397GR STEWED PORK,MAKANAN KALENG,"INDOSINMA JAYA,",2,32200,30500.0,64400,3400.0,2025,6,24
36859,2025-07-15 21:19:49.064027,B0033,B&B KIDS PASTA GIGI 50G STRAW,PASTA & S-GIGI,PT ANUGRAH PERK,3,4600,4150.0,13800,1350.0,2025,7,15
36860,2026-01-03 21:19:49.065394,B0251,BAPALA BALSEM 36G KNG KACA,OBATAN,0,1,0,0.0,0,0.0,2026,1,3
36861,2025-06-14 21:19:49.066763,S1613,SLEEK SOFT 1100ML BTL VIOLET,DETERGEN,AKP[ANUGRAH KAR,7,14100,13400.0,98700,4900.0,2025,6,14
36862,2026-05-05 21:19:49.068138,B1223,BOTANICAL 250ML DEO ENERG REFF,SABUN & SAMPHOO,0,5,0,0.0,0,0.0,2026,5,5
36863,2026-04-05 21:19:49.069520,R1873,RUDY H.GEL 150 NORMAL,SUSU,"SUMBER SARI,CV",8,15900,15200.0,127200,5600.0,2026,4,5
36864,2025-06-04 21:19:49.071071,P1458,PRONAS 425G SARDIN PREMIUM,MAKANAN KALENG,"BINTANG LIMA, P",1,10400,9859.0,10400,541.0,2025,6,4
36865,2026-01-12 21:19:49.072460,M1249,MIRINDA CAN 330ML ORANGE,MINUMAN,0,6,0,0.0,0,0.0,2026,1,12
